Care_Category,Care_Category_Specific,Care_Category_Speciality,Name,Unit,Address,Street_Name,Street_Type,Community,Province,Postal_Code,LONGITUDE,LATITUDE
Health_Centric,Clinics,,Dundurn Medical Centre,B8,50,Dundurn,Street South,Hamilton,ON,L8P 4W3,,
Health_Centric,Clinics,,West-End Urgent Care Centre,,690,Main,Street West,Hamilton,ON,L8S 1A4,,
Health_Centric,Clinics,,Whitney Medical Clinic,,1827,Main,Street West,Hamilton,ON,L8S 1H6,,
Health_Centric,Clinics,,Waterdown Walk-in Clinic,,90,Dundas,Street East,Waterdown,ON,L0R 2H2,,
Health_Centric,Clinics,,Stoney Creek Medical Walk-in Clinic,2A,140,Centennial,Parkway North,Stoney Creek,ON,L8E 1H9,,
Health_Centric,Clinics,,Urgent Care Centre- St. Josephs Healthcare Hamilton King Campus,,2757,King,Street East,Hamilton,ON,L8G 5E4,,
Health_Centric,Clinics,,Queenston Medical Walk-in Clinic,103,631,Queenston,Road,Hamilton,ON,L8K 6R5,,
Health_Centric,Clinics,,Parkside Medical Clinic,E2,145,Hamilton,Street North,Waterdown,ON,L8B 0Y7,,
Health_Centric,Clinics,,Nebo Medical Centre,,260,Nebo,Road,Hamilton,ON,L8W 3K5,,
Health_Centric,Clinics,,Mountain Medical Walk-in Clinic,,880,Upper Wentworth,Street,Hamilton,ON,L9A 5H2,,
Health_Centric,Clinics,,Hamilton Medical Centre and Walk-in Clinic ,103,52,Cannon,Street West,Hamilton,ON,L8R 2B5,,
Health_Centric,Clinics,,Hamilton Medical Clinic ,,836,Upper James,Street,Hamilton,ON,L9C 3A4,,
Health_Centric,Clinics,,Health-Wise Medical Clinic,2,15,Lockport,Way,Stoney Creek,ON,L8E 0H8,,
Health_Centric,Clinics,,Jack Nathan Hamilton,,675,Upper James,Street,Hamilton,ON,L9C 2Z5,,
Health_Centric,Clinics,,John Street Medical Walk-in Clinic,,225,John,Street South,Hamilton,ON,L8N 2C7,,
Health_Centric,Clinics,,Locke Street Medical Clinic,,206,Locke,Street South,Hamilton,ON,L8P 4B4,,
Health_Centric,Clinics,,Main West Clinic,135,1685,Main,Street West,Hamilton,ON,L8S 1G5,,
Health_Centric,Clinics,,Mar-Care Clinic,,1461,Main,Street West,Hamilton,ON,L8S 1C9,,
Health_Centric,Clinics,,MCI The Doctor's Office,,340,York,Boulevard,Hamilton,ON,L8R 3L2,,
Health_Centric,Dentist,,Dentistry on 7th,4,726,Upper Gage,Avenue,Hamilton,ON,,,
Health_Centric,Dentist,,Golf Links Dental,401B,1015,Golf Links,Road,Hamilton,ON,,,
Health_Centric,Dentist,,Hamilton Dental,,50,Dundurn,Street South,Hamilton,ON,,,
Health_Centric,Dentist,,Jackson Square Dental,1,1058,Main,Street West,Hamilton,ON,,,
Health_Centric,Dentist,,Altima Hamilton Dental Centre,300,340,York,Boulevard,Hamilton,ON,,,
Health_Centric,Dentist,,Hess Village Dental Group,,206,Main,Street West,Hamilton,ON,,,
Health_Centric,Dentist,,Downtown Dental of Hamilton,1111,105,Main,Street East,Hamilton,ON,,,
Health_Centric,Dentist,,Mountain Mall Dental Office,,681,Upper James,Street,Hamilton,ON,,,
Health_Centric,Dentist,,Westdale Dental Care,,1043,King,Street West,Hamilton,ON,,,
Health_Centric,Dentist,,Campus Dentist,,1280,Main,Street West,Hamilton,ON,,,
Health_Centric,Dentist,,Sagewood Dental Care,100,848,Main,Street East,Hamilton,ON,,,
Health_Centric,Dentist,,King Street Dental,,870,King,Street West,Hamilton,ON,,,
Health_Centric,Dentist,,Westdale Dentistry,,875,Main,Street West,Hamilton,ON,,,
Health_Centric,Dentist,,Smile Design Dental Care,,183,Hughson,Street South,Hamilton,ON,,,
Health_Centric,Dentist,,Dr. Jarecka Agnieska,,17,Dundurn,Street South,Hamilton,ON,,,
Health_Centric,Dentist,,Century Stone Dental,,684,Main,Street East,Hamilton,ON,,,
Health_Centric,Dentist,,Queen King Dental Clinic,,17,Queen,Street South,Hamilton,ON,,,
Health_Centric,Dentist,,Whitney Plaza Dentistry,,1821,Main,Street West,Hamilton,ON,,,
Health_Centric,Dentist,,Spinel Dental | Dentist in Hamilton Mountain,,93,Sanatorium,Road,Hamilton,ON,,,
Health_Centric,Dentist,,Garth Dental,10,1300,Garth,Street,Hamilton,ON,,,
Health_Centric,Dentist,,Dr. Adina Radulescu Dental Office,,505,King,Street West,Hamilton,ON,,,
Health_Centric,Dentist,,Excel Dental: Dr. R Pan DDS,,49,East,Avenue South,Hamilton,ON,,,
Health_Centric,Dentist,,Upper Paradise Dental,,634,Stone Church,Road West,Hamilton,ON,,,
Health_Centric,Dentist,,Harvard Square Dental Care,201,801,Mohawk,Road West,Hamilton,ON,,,
Health_Centric,Dentist,,Martindale Dental,270,2,King,Street West,Hamilton,ON,,,
Health_Centric,Dentist,,City Place Dental,1115,105,Main,Street East,Hamilton,ON,,,
Health_Centric,Dentist,,Dr. Kwong W Lo,,289,York,Boulevard,Hamilton,ON,,,
Health_Centric,Dentist,,Dr. Jas Syan Family Dentistry,,1,Young,Street,Hamilton,ON,,,
Health_Centric,Dentist,,Dr. Susan Mah and Associates,,804,Upper Gage,Avenue,Hamilton,ON,,,
Health_Centric,Dentist,,Monarch Dentistry - Fennell Gage,,989,Fennell,Avenue East,Hamilton,ON,,,
Health_Centric,Dentist,,Dentistry on the Mountain,105,651,Upper James,Street,Hamilton,ON,,,
Health_Centric,Dentist,,King West Smiles Dentistry,,288,King Street,West,Hamilton,ON,,,
Health_Centric,Dentist,,Dr. E. Jan Chithalen Dentistry,,118,Stinson,Street,Hamilton,ON,,,
Health_Centric,Dentist,,Dr. A Jarecka Dental Clinic,,17,Dundurn,Street South,Hamilton,ON,,,
Health_Centric,Dentist,,Fenworth Dental,,550 Fennell,Fennell,Avenue East,Hamilton,ON,,,
Health_Centric,Dentist,,Mountain Dental Arts,,410,Concession,Street,Hamilton,ON,,,
Health_Centric,Dentist,,Garach Dentistry,,841,Upper Wentworth,Street,Hamilton,ON,,,
Health_Centric,Dentist,,Go Dental - Dr. Jan Hanna,,134,Jackson,Street East,Hamilton,ON,,,
Health_Centric,Dentist,,Lincoln Dental Care,,1036,Upper James,Street,Hamilton,ON,,,
Health_Centric,Dentist,,Grover Dental Care - Rebecca,,11,Rebecca,Street,Hamilton,ON,,,
Health_Centric,Dentist,,Chiesa Dental Care,,297,Mohawk,Road East,Hamilton,ON,,,
Health_Centric,Dentist,,Downtown Main Dental,,153,Main,Street West,Hamilton,ON,,,
Health_Centric,Dentist,,Gage Park Dental,,921,Main,Street East,Hamilton,ON,,,
Health_Centric,Dentist,,Family Dentist,5,930,Upper Paradise,Road,Hamilton,ON,,,
Health_Centric,Dentist,,Mountcrest Dental,4,865,Upper James,Street,Hamilton,ON,,,
Health_Centric,Dentist,,McDonough Dental,,575,Upper James,Street,Hamilton,ON,,,
Health_Centric,Dentist,,Dr. Abudaqa Dental Clinic,,636,Upper James,Street,Hamilton,ON,,,
Health_Centric,Dentist,,Dr. Kwong Lo,102,701,Main,Street West,Hamilton,ON,,,
Health_Centric,Dentist,,Wentworth Dental Care,2,880,Upper Wentworth,Street,Hamilton,ON,,,
Health_Centric,Dentist,,Dr. Ron Barzilay - Dental Surgeon,8,990,Upper Wentworth,Street,Hamilton,ON,,,
Health_Centric,Dentist,,EJC Dentistry,,118,Stinson,Street,Hamilton,ON,,,
Health_Centric,Dentist,,Gore Park Dentistry,,73,King,Street East,Hamilton,ON,,,
Health_Centric,Dentist,,Charlton Dentistry,,230,James,Street South,Hamilton,ON,,,
Health_Centric,Dentist,,Filice Dentistry,,1685,Main,Street,Hamilton,ON,,,
Health_Centric,Dentist,,Dr. R Wardrope,,640,Mohawk,Road West,Hamilton,ON,,,
Health_Centric,Dentist,,Gulati Family Dentistry,401,460,Main,Street East,Hamilton,ON,,,
Health_Centric,Dentist,,Limeridge Mall Dental,,999,Upper Wentworth,Street,Hamilton,ON,,,
Health_Centric,Dentist,,The Dental place,,642,Upper James,Street,Hamilton,ON,,,
Health_Centric,Dentist,,Dr. Dave the Dentist,,575,Upper James,Street,Hamilton,ON,,,
Health_Centric,Dentist,,Red Rose Dentistry,,135,James,Street South,Hamilton,ON,,,
Health_Centric,Dentist,,Teeth First Dental Network,,2,King,Street West,Hamilton,ON,,,
Health_Centric,Dentist,,Dr. Alyna Lin Dentistry,401,180,James,Street South,Hamilton,ON,,,
Health_Centric,Dentist,,Dr. Bohm-Lee Barbara,,17,Queen,Street South,Hamilton,ON,,,
Health_Centric,Dentist,,Areej Wellington Dental,,90,Wellington,Street North,Hamilton,ON,,,
Health_Centric,Dentist,,Durand Dental/ Dr. Vladimir Dim,,51,Herkimer,Street,Hamilton,ON,,,
Health_Centric,Dentist,,Dr. Macrogliese Family Dentistry,,792,Upper Gage,Avenue,Hamilton,ON,,,
Health_Centric,Dentist,,860 Dental,,860,Upper Wentworth,Street,Hamilton,ON,,,
Health_Centric,Dentist,,Dr. Araceli Silva O,,920,Upper Wentworth,Street,Hamilton,ON,,,
Health_Centric,Dentist,,Grover Dental Care - Hayden,,1,Hayden,Street,Hamilton,ON,,,
Health_Centric,Dentist,,Dr. H J MscIsaac and Associates,,212,James,Street South,Hamilton,ON,,,
Health_Centric,Dentist,,Dr. Bryan Leon,,694,Upper James,Street,Hamilton,ON,,,
Health_Centric,Dentist,,De Benetti Dentistry Professionals,,182,Jackson,Street East,Hamilton,ON,,,
Health_Centric,Dentist,,Healing Roots,,209,Homewood,Avenue,Hamilton,ON,,,
Health_Centric,Dentist,,Chapel Hill Family Dentistry,,669,Barton,Street East,Hamilton,ON,,,
Health_Centric,Dentist,,Eastmount Family Dentistry,,788,Upper Ottawa,Street,Hamilton,ON,,,
Health_Centric,Dentist,,Dr. Frank D'Alvise,1112,105,Main,Street East,Hamilton,ON,,,
Health_Centric,Dentist,,Dr. Laura Adams and Dr. Larry Yaksich,,668,Concession,Street,Hamilton,ON,,,
Health_Centric,Dentist,,Hamilton Dental Hygiene Care,,269,Main,Street West,Hamilton,ON,,,
Health_Centric,Dentist,,Dentistry 870 - Dr. Gabor Filo,,870,Upper James,Street,Hamilton,ON,,,
Health_Centric,Dentist,,Passion Dental Hygiene,,556,Upper Wentworth,Street,Hamilton,ON,,,
Health_Centric,Dentist,,DiNardo Denture Clinic Hamilton,,678,Upper James,Street,Hamilton,ON,,,
Health_Centric,Dentist,,Hamilton Pediatric Dental Care,,212,James,Street South,Hamilton,ON,,,
Health_Centric,Dentist,,Pathways Dental Care,,1281,Mohawk,Road,Hamilton,ON,,,
Health_Centric,Dentist,,"Dr. Peter Pannozzo, Dr. Sarah Pannozzo, Dentistry for Children",310,883,Upper Wentworth,Street,Hamilton,ON,,,
Health_Centric,Dentist,,Uppper James Denture Clinic,,644,Upper James,Street,Hamilton,ON,,,
Health_Centric,Dentist,,Ancaster Dental Care,202,34,Stone Church,Road,Hamilton,ON,,,
Health_Centric,Dentist,,Dr. Joseph Cipolla,,460,Main,Street East,Hamilton,ON,,,
Health_Centric,Dentist,,Cabai Denture Clinic,,644,Upper James,Street,Hamilton,ON,,,
Health_Centric,Dentist,,J.D.S Denture Clinic,,552,Upper James,Street,Hamilton,ON,,,
Health_Centric,Dentist,,Dr. Steele Andrew,4,954,Upper James,Street,Hamilton,ON,,,
Health_Centric,Dentist,,Gilmour Denture Clinic,,545,Upper Wellington,Street,Hamilton,ON,,,
Health_Centric,Dentist,,Meneses Dentistry,C3,770,770 Mohawk,Road West,Hamilton,ON,,,
Health_Centric,Dentist,,Dr. Yole M F,,700,Main,Street East,Hamilton,ON,,,
Health_Centric,Dentist,,Dr. Michalec M,,460,Main,Street East,Hamilton,ON,,,
Health_Centric,Dentist,,Larry Levin DDS,,105,Main,Street East,Hamilton,ON,,,
Health_Centric,Dentist,,Dr. Ron Giedraitis,,65,Mall,Road,Hamilton,ON,,,
Health_Centric,Dentist,,Dr. Eugene Lee Dentist,,792,Upper Gage,Avenue,Hamilton,ON,,,
Health_Centric,Dentist,,J Destaphanis DDS,,1104,Fennell,Avenue East,Hamilton,ON,,,
Health_Centric,Dentist,,Dr. A W Gusenbauer,,875,Upper Wentworth,Street,Hamilton,ON,,,
Health_Centric,Dentist,,Khalil Dental Hygiene Services,,670,Upper James,Street,Hamilton,ON,,,
Health_Centric,Dentist,,Hygienic Smiles,,515,Upper Sherman,Avenue,Hamilton,ON,,,
Health_Centric,Dentist,,Rymal Family Dental - Hamilton,,8,Kingsborough,Drive,Hamilton,ON,,,
Health_Centric,Dentist,,Olivieri Dental Care,,117,Queenston,Road,Hamilton,ON,,,
Health_Centric,Dentist,,Lily Dental,,1451,Main,Street East,Hamilton,ON,,,
Health_Centric,Dentist,,The Tooth Corner Hamlton Main St E,,1208,Main,Street East,Hamilton,ON,,,
Health_Centric,Dentist,,Eastgate Dental Centre,,75,Centennial,Parkway North,Hamilton,ON,,,
Health_Centric,Dentist,,Dentistry on Parkdale,,21,Parkdale,Avenue South,Hamilton,ON,,,
Health_Centric,Dentist,,Queenston Dental,,321,Queenston,Road,Hamilton,ON,,,
Health_Centric,Dentist,,Upper Ottawa Dental,A,346,Upper Ottawa,Street,Hamilton,ON,,,
Health_Centric,Dentist,,Rosewood Dentistry,201,1955,King,Street,Hamilton,ON,,,
Health_Centric,Dentist,,Parkway Dental Care,,160,Centennial,Parkway North,Hamilton,ON,,,
Health_Centric,Dentist,,Aya Dental Care,,399,Greenhill,Avenue,Hamilton,ON,,,
Health_Centric,Dentist,,Green Oak Dental Center,4B1,754,Queenston,Road,Hamilton,ON,,,
Health_Centric,Dentist,,Smile Dental Clinic,,1221,Limeridge,Road East,Hamilton,ON,,,
Health_Centric,Dentist,,The Tooth Corner Hamilton Fennell Ave,207,1119,Fennell,Avenue East,Hamilton,ON,,,
Health_Centric,Dentist,,Bellesmile Dentistry,,148,Parkdale,Avenue North,Hamilton,ON,,,
Health_Centric,Dentist,,Dentistry on Queenston,7,700,Queenston,Road,Hamilton,ON,,,
Health_Centric,Dentist,,Dr. Tupman Dentistry,A,279,Queenston,Road,Hamilton,ON,,,
Health_Centric,Dentist,,Dr. Michelle Pakozdi,,460,Main,Street East,Hamilton,ON,,,
Health_Centric,Dentist,,Legend Dental Centre,,26,Legend,Court,Hamilton,ON,,,
Health_Centric,Dentist,,Concept Dental Care,,737,Golf Links,Road,Hamilton,ON,,,
Health_Centric,Dentist,,Red Hill Ortho,,954,Upper James,Street,Hamilton,ON,,,
Health_Centric,Dentist,,Hamilton Orthodontics,,605,Upper Wellington,Street,Hamilton,ON,,,
Health_Centric,Dentist,,Dr. Natalie Gaik,203,883,Upper Wentworth,Street,Hamilton,ON,,,
Health_Centric,Dentist,,Royal East Dental - Dundas,6A,49,King,Street East,Hamilton,ON,,,
Health_Centric,Dentist,,The Tooth Corner Dundas,8,33,King,Street east,Hamilton,ON,,,
Health_Centric,Pharmacy,,North End Farmacia,,3,Colbourne,Street ,Hamilton,ON,L8R2G2,-79.8663835,43.26334409
Health_Centric,Pharmacy,,Upper Gage Pharmacy,,558,Upper Gage,Avenue ,Hamilton,ON,L8V4J6,-79.83939419,43.22845489
Health_Centric,Pharmacy,,Health Care Sys Outpatient Phcy,,50,Charlton,Avenue East,Hamilton,ON,L8N4A6,-79.8711936,43.24935879
Health_Centric,Pharmacy,,Mountain View Pharmacy Clinic,,1070,Stone Church,Road East,Hamilton,ON,L8W3K8,-79.84197629,43.19899988
Health_Centric,Pharmacy,,Wal-Mart Pharmacy #3096,,500,Centennial,Parkway North,Hamilton,ON,L8E0G2,-79.75366007,43.2414823
Health_Centric,Pharmacy,,Shoppers Drug Mart #975,,1599,Upper James,Street ,Hamilton,ON,L9B0H7,-79.89226891,43.20301708
Health_Centric,Pharmacy,,Stoney Creek Medical Pharmacy,,980,Queenston,Road ,Hamilton,ON,L8G1B9,-79.74947716,43.22434359
Health_Centric,Pharmacy,,Hamilton Compounding Pharmacy,,260,Nebo,Road ,Hamilton,ON,L8W3K5,-79.83905109,43.19159588
Health_Centric,Pharmacy,,Westdale Wellness Pharmacy,,701,Main,Street West,Hamilton,ON,L8P1H1,-79.89788201,43.25983589
Health_Centric,Pharmacy,,Shoppers Drug Mart #756,,999,Upper Wentworth,Street ,Hamilton,ON,L9A4X5,-79.8615368,43.21763239
Health_Centric,Pharmacy,,Wal-Mart Pharmacy,,90,Dundas,Street East,Hamilton,ON,L9H0C2,-79.90860402,43.3156194
Health_Centric,Pharmacy,,Rastin's Wilson St Pharmacy,,323,Wilson,Street East,Hamilton,ON,L9G4A8,-79.97693454,43.22632578
Health_Centric,Pharmacy,,St. Peter's Residence at Ched,,125,Redfern,Avenue ,Hamilton,ON,L9C7S6,-79.92006072,43.24013109
Health_Centric,Pharmacy,,Main Medical Centre Pharmacy,,554,Main,Street East,Hamilton,ON,L8M1J3,-79.8480159,43.24961779
Health_Centric,Pharmacy,,Ugm Pharmacy,,724,Mohawk,Road East,Hamilton,ON,L8T2P8,-79.84202189,43.21853619
Health_Centric,Pharmacy,,Guardian Hamilton Care Phmcy,,969,Upper Ottawa,Street ,Hamilton,ON,L8T4V9,-79.83530209,43.20995369
Health_Centric,Pharmacy,,James St Medical Pharmacy,,206,James,Street South,Hamilton,ON,L8P3A9,-79.8720202,43.25049559
Health_Centric,Pharmacy,,Orchard Terrace Care Centre,,199,Glover,Road ,Hamilton,ON,L8E5J2,-79.68331444,43.21035969
Health_Centric,Pharmacy,,Queenston Pharmacy,,631,Queenston,Road ,Hamilton,ON,L8K6R5,-79.77515797,43.23081089
Health_Centric,Pharmacy,,Extendicare/hamilton,,90,Chedmac,Drive ,Hamilton,ON,L9C7S6,-79.92146742,43.23726989
Health_Centric,Pharmacy,,Shoppers Drug Mart #1052,,1900,King,Street East,Hamilton,ON,L8K1W1,-79.80717698,43.23065809
Health_Centric,Pharmacy,,Truwell Pharmacy,,90,Wellington,Street North,Hamilton,ON,L8R1N1,-79.8580991,43.26032149
Health_Centric,Pharmacy,,Mcmaster Health Campus Pharmacy,,100,Main,Street West,Hamilton,ON,L8P1H6,-79.87352471,43.25694419
Health_Centric,Pharmacy,,New Day Barton Ida Pharmacy,,664,Barton,Street East,Hamilton,ON,L8L3A4,-79.83671719,43.25651109
Health_Centric,Pharmacy,,Idlewyld Manor,,449,Sanatorium,Road ,Hamilton,ON,L9C2A7,-79.91485642,43.23619849
Health_Centric,Pharmacy,,Loblaw Pharmacy #4365,,50,Dundurn,Street ,Hamilton,ON,L8P4W3,-79.88966241,43.26157709
Health_Centric,Pharmacy,,Wal-Mart Pharmacy,,1115,Barton,Street East,Hamilton,ON,L8H2V2,-79.81409419,43.25215459
Health_Centric,Pharmacy,,Shoppers Drug Mart #755,,75,Centennial,Parkway North,Hamilton,ON,L8E2P2,-79.76557497,43.23118319
Health_Centric,Pharmacy,,Shoppers Drug Mart #742,,101,Osler,Drive ,Hamilton,ON,L9H4H4,-79.94235783,43.25744739
Health_Centric,Pharmacy,,Shoppers Drug Mart #1547,,181,Main,Street West,Hamilton,ON,L8P4S1,-79.87765781,43.25695429
Health_Centric,Pharmacy,,Shoppers Drug Mart #692,,399,Greenhill,Avenue ,Hamilton,ON,L8K6N5,-79.79636238,43.21692549
Health_Centric,Pharmacy,,Prisms Pharmasave,,155,James,Street South,Hamilton,ON,L8P3A4,-79.8709224,43.25206809
Health_Centric,Pharmacy,,Mcknight's Pharmacy,,685,Main,Street East,Hamilton,ON,L8M1K4,-79.84121369,43.24838889
Health_Centric,Pharmacy,,Hd Pharmacy,,77,Hunter,Street East,Hamilton,ON,L8N1M4,-79.8671481,43.25298099
Health_Centric,Pharmacy,,Grace Villa Nursing Home,,45,Lockton,Crescent ,Hamilton,ON,L8V4V5,-79.84711229,43.21150269
Health_Centric,Pharmacy,,Health-Wise Pharmacy,,15,Lockport,Way ,Hamilton,ON,L8E0H8,-79.63389723,43.2181932
Health_Centric,Pharmacy,,The Medicine Shoppe,,836,Upper James,Street ,Hamilton,ON,L9C3A4,-79.88275511,43.22809549
Health_Centric,Pharmacy,,Medical Arts Pharmacy,,179,James,Street South,Hamilton,ON,L8P3A3,-79.8709459,43.25144769
Health_Centric,Pharmacy,,Riverview Pharmacy,,303,King,Street East,Hamilton,ON,L8N1C1,-79.8601909,43.25398689
Health_Centric,Pharmacy,,Samy's Drug Mart,,847,Barton,Street East,Hamilton,ON,L8L3B4,-79.82816099,43.25479429
Health_Centric,Pharmacy,,Chartwell Willowgrove Ltc Resi,,1217,Old Mohawk,Mohawk Road,Hamilton,ON,L9K1P6,-79.93526252,43.23325609
Health_Centric,Pharmacy,,Loblaw Pharmacy #4070,,75,Centennial,Parkway North,Hamilton,ON,L8E2P2,-79.76557497,43.23118319
Health_Centric,Pharmacy,,Mediserve Pharmacy,,591,King,Street East,Hamilton,ON,L8N1E4,-79.8511726,43.25256369
Health_Centric,Pharmacy,,Supercare Pharmacy,,410,Highway 8, ,Hamilton,ON,L8G1G2,-79.72303315,43.21787479
Health_Centric,Pharmacy,,Dundas Community Pharmacy,,92,Main,Street ,Hamilton,ON,L9H2R1,-79.95267003,43.26267969
Health_Centric,Pharmacy,,Rexall #204,,1395,Upper Ottawa,Street ,Hamilton,ON,L8W3L5,-79.83965619,43.19955648
Health_Centric,Pharmacy,,Rexall #202,13,930,Upper Paradise,Paradise Road,Hamilton,ON,L9B2N1,-79.91989912,43.21841478
Health_Centric,Pharmacy,,Mobilrx Pharmacy,,4206,Governors,Road ,Hamilton,ON,L0R1T0,-80.15370359,43.22635837
Health_Centric,Pharmacy,,Vitacare Pharmacy,,198,Barton,Street East,Hamilton,ON,L8E2K2,-79.73674086,43.23149779
Health_Centric,Pharmacy,,Cedar Haven Inc,,169,Delaware,Avenue ,Hamilton,ON,L8M1V7,-79.84304859,43.24657359
Health_Centric,Pharmacy,,Upper Ottawa Pharmacy,,1447,Upper Ottawa,Street ,Hamilton,ON,L8W3J6,-79.84094259,43.19599818
Health_Centric,Pharmacy,,Limegrath Pharmacy,,310,Limeridge,Road West,Hamilton,ON,L9C2V2,-79.89858691,43.22405949
Health_Centric,Pharmacy,,Pine Villa Nursing Home,,490,Highway 8, ,Hamilton,ON,L8G1G6,-79.71616365,43.21627849
Health_Centric,Pharmacy,,Queen York Pharmacy,,103,Queen,Street North,Hamilton,ON,L8R2V5,-79.87801661,43.26259179
Health_Centric,Pharmacy,,Medicine Place Pharmacy,,360,Highway 8, ,Hamilton,ON,L8G1E8,-79.72697716,43.21875549
Health_Centric,Pharmacy,,Kohler Drug Store,,574,James,Street North,Hamilton,ON,L8L1J7,-79.8621278,43.272111
Health_Centric,Pharmacy,,Remedy's Healthcare Plus Phrmy,,60,Centennial,Parkway South,Hamilton,ON,L8G2C5,-79.76520067,43.22475999
Health_Centric,Pharmacy,,St. Joseph's Healthcare Hamilt,,100,West 5th,Street ,Hamilton,ON,L8N3K7,-79.88411121,43.24045349
Health_Centric,Pharmacy,,St. Joseph's Villa (Dundas),,56,Governors,Road ,Hamilton,ON,L9H5G7,-79.95802823,43.26198059
Health_Centric,Pharmacy,,Alexander Place,,329,Parkside,Drive ,Hamilton,ON,L0R2H0,-79.90081952,43.34234541
Health_Centric,Pharmacy,,St George Ancasterpharmacyinc,,1144,Wilson,Street West,Hamilton,ON,L9G3K9,-80.01860585,43.19697398
Health_Centric,Pharmacy,,Mcknight's Pharmacy,,460,Main,Street East,Hamilton,ON,L8N1K4,-79.8519145,43.25058169
Health_Centric,Pharmacy,,Arbour Creek Ltc Centre,,2717,King,Street East,Hamilton,ON,L8G1J3,-79.77680967,43.22146789
Health_Centric,Pharmacy,,Costco Pharmacy #1105,,100,Legend,Court ,Hamilton,ON,L9K1J3,-79.94607343,43.23057178
Health_Centric,Pharmacy,,Charlton Health Inc.,,25,Charlton,Avenue East,Hamilton,ON,L8N1Y2,-79.8711318,43.24982389
Health_Centric,Pharmacy,,Chafford Pharmacy Inc,,1104,Fennell,Avenue East,Hamilton,ON,L8T1R9,-79.83059689,43.22545969
Health_Centric,Pharmacy,,Sherman Ida Pharmacy,,675,Rymal,Road East,Hamilton,ON,L8W1B5,-79.8626935,43.19539848
Health_Centric,Pharmacy,,Parkdale Medical Pharmacy,,132,Parkdale,Avenue South,Hamilton,ON,L8K3P3,-79.79382268,43.23316349
Health_Centric,Pharmacy,,Rexall #8211,,730,Upper James,Street ,Hamilton,ON,L9C2Z9,-79.88122411,43.23099059
Health_Centric,Pharmacy,,Loblaw Pharmacy #4254,,1579,Main,Street West,Hamilton,ON,L8S1E6,-79.92854302,43.25547549
Health_Centric,Pharmacy,,Shoppers Drug Mart #691,,210,Mohawk,Road East,Hamilton,ON,L9A2H6,-79.8715122,43.22555919
Health_Centric,Pharmacy,,Victoria Pharmacy,,304,Victoria,Avenue North,Hamilton,ON,L8L5G4,-79.8524791,43.26221019
Health_Centric,Pharmacy,,Samy's Mountain Pharmacy,,550,Fennell,Avenue East,Hamilton,ON,L8V4S9,-79.8570832,43.23189599
Health_Centric,Pharmacy,,Seven Star Pharmacy,,726,Upper Gage,Avenue ,Hamilton,ON,L8V4K1,-79.84061969,43.22557049
Health_Centric,Pharmacy,,Regina Gardens,,536,Upper Paradise,Road ,Hamilton,ON,L9C5E3,-79.91361202,43.23103199
Health_Centric,Pharmacy,,Kingmount Pharmacy,,34,King,Street East,Hamilton,ON,L8G1J8,-79.75674846,43.21648539
Health_Centric,Pharmacy,,Rexall #0204,,1070,Stone Church,Road East,Hamilton,ON,L8W3K8,-79.84197629,43.19899988
Health_Centric,Pharmacy,,Food Basics Pharmacy #541,,2500,Barton,Street East,Hamilton,ON,L8E4A2,-79.75882917,43.23469079
Health_Centric,Pharmacy,,Pharmasave Waterdown Vlg Pharm,,287,Dundas,Street East,Hamilton,ON,L0R2H0,-79.89511952,43.3318831
Health_Centric,Pharmacy,,Hamilton Continuing Care,,125,Wentworth,Street South,Hamilton,ON,L8N2Z1,-79.8505537,43.24789909
Health_Centric,Pharmacy,,Rexall #1743,,640,Mohawk,Road West,Hamilton,ON,L9C1X6,-79.91066511,43.23398139
Health_Centric,Pharmacy,,Total Health Pharmacy #102,,1461,Main,Street West,Hamilton,ON,L8S1C9,-79.92413672,43.25745089
Health_Centric,Pharmacy,,Calea Pharmacy,,41,Brockley,Drive ,Hamilton,ON,L8E3P1,-79.74621266,43.23579379
Health_Centric,Pharmacy,,Shoppers Drug Mart #752,,661,Upper James,Street ,Hamilton,ON,L9C5R8,-79.8772609,43.23706179
Health_Centric,Pharmacy,,Loblaw Pharmacy #4065,,65,Mall,Road ,Hamilton,ON,L8V1B8,-79.8585813,43.22081319
Health_Centric,Pharmacy,,Laguisma Residential Home,,170,Wentworth,Street South,Hamilton,ON,L8N2Z2,-79.851308,43.24736339
Health_Centric,Pharmacy,,Crown Point Pharmacy,,45,Kenilworth,Avenue North,Hamilton,ON,L8H4R4,-79.80978268,43.24197479
Health_Centric,Pharmacy,,Centennial Pharmacy,,140,Centennial,Parkway North,Hamilton,ON,L8E1H9,-79.76094487,43.23308889
Health_Centric,Pharmacy,,John Drug Mart Ida Pharmacy,,225,John,Street South,Hamilton,ON,L8N2C7,-79.8679247,43.25001079
Health_Centric,Pharmacy,,Healthmax Pharmacy,,2,King,Street West,Hamilton,ON,L8P1A1,-79.870915,43.25836319
Health_Centric,Pharmacy,,Shoppers Drug Mart #1299,,1411,Upper Sherman,Avenue ,Hamilton,ON,L8W1C4,-79.8593394,43.20284328
Health_Centric,Pharmacy,,Westmount Pharmacy,,723,Rymal,Road West,Hamilton,ON,L9B2N9,-79.92649742,43.20988658
Health_Centric,Pharmacy,,Clarion Nursing Home,,337,Highway 8, ,Hamilton,ON,L8G1E7,-79.72817146,43.22037979
